default,amount,grade,years,ownership,income,age,y_pred,y_proba
1597,0,10000,C,3.0,MORTGAGE,50000.0,27,0,0.19
1598,1,8000,B,2.0,RENT,36000.0,22,1,0.85
1599,1,10000,B,23.0,RENT,40000.0,23,1,0.79
1600,0,8000,A,1.0,MORTGAGE,122000.0,27,0,0.02
1601,0,7500,B,6.0,RENT,44720.0,29,0,0.11
1602,1,6000,B,4.0,RENT,33000.0,29,1,0.88
1603,0,24000,C,4.0,MORTGAGE,125000.0,29,0,0.34
1604,1,9000,B,14.0,MORTGAGE,110000.0,30,1,0.8
1605,0,8000,C,5.0,RENT,54000.0,28,0,0.16
1606,0,20000,A,20.0,MORTGAGE,90000.0,25,0,0.06
1607,1,1800,A,9.0,RENT,50400.0,37,1,0.82
1608,1,3600,C,3.0,OWN,35000.0,25,1,0.92
1609,0,4000,B,18.0,MORTGAGE,96000.0,31,0,0.06
1610,1,20000,B,11.0,MORTGAGE,65000.0,25,1,0.73
1611,0,25000,A,3.0,MORTGAGE,115000.0,28,0,0.11
1612,1,9600,D,5.0,RENT,45000.0,22,1,0.94
1613,1,7000,D,26.0,MORTGAGE,54257.0,37,1,0.94
1614,1,16000,B,7.0,RENT,42494.0,24,1,0.9
1615,0,15000,A,26.0,RENT,38400.0,23,0,0.16
1616,0,7000,A,8.0,RENT,70356.0,25,0,0.05
1617,0,2000,B,7.0,RENT,30225.0,28,0,0.02
1618,1,11375,B,32.0,MORTGAGE,157124.0,37,1,0.73
1619,1,20000,D,5.0,RENT,53000.0,22,1,0.92
1620,1,5000,B,3.0,RENT,21120.0,24,1,0.83
1621,0,10000,C,3.0,RENT,55500.0,26,0,0.19
1622,1,4800,C,4.0,RENT,38900.0,35,1,0.85
1623,0,8800,B,14.0,OWN,55600.0,32,0,0.13
1624,0,4500,B,2.0,RENT,20400.0,21,0,0.02
1625,1,7000,A,6.086331901181525,OWN,46932.0,23,1,0.7
1626,0,10800,B,7.0,MORTGAGE,61402.0,22,0,0.05
1627,0,8500,B,7.0,MORTGAGE,80000.0,23,0,0.18
1628,1,1000,C,0.0,RENT,12000.0,22,1,0.68
1629,1,10000,C,9.0,RENT,51000.0,22,1,0.93
1630,0,19800,D,0.0,MORTGAGE,75000.0,22,0,0.24
1631,0,6000,D,0.0,MORTGAGE,61200.0,24,0,0.14
1632,0,6250,B,3.0,MORTGAGE,55000.0,31,0,0.13
1633,0,10500,B,19.0,RENT,75600.0,27,0,0.27
1634,1,7500,D,7.0,RENT,51063.0,30,1,0.85
1635,0,3000,A,7.0,RENT,33000.0,26,0,0.12
1636,1,11400,A,1.0,RENT,35000.0,31,1,0.86
1637,0,4000,C,0.0,RENT,20000.0,26,0,0.15
1638,0,8675,D,7.0,RENT,42000.0,25,0,0.32
1639,0,12000,A,4.0,MORTGAGE,72072.0,29,0,0.2
1640,0,9250,D,7.0,RENT,40000.0,23,0,0.18
1641,1,6000,D,4.0,MORTGAGE,68654.0,22,1,0.78
1642,0,5025,A,0.0,MORTGAGE,53000.0,22,0,0.24
1643,1,4800,C,2.0,RENT,48000.0,26,1,0.9
1644,0,2000,A,0.0,MORTGAGE,55000.0,23,0,0.15
1645,0,12000,B,3.0,MORTGAGE,33600.0,29,0,0.27
1646,0,5000,B,2.0,OWN,30996.0,23,0,0.22
1647,0,7500,C,11.0,MORTGAGE,77268.7,35,0,0.13
1648,1,5000,D,2.0,RENT,126000.0,22,1,0.91
1649,1,24000,G,8.0,MORTGAGE,60000.0,30,1,0.97
1650,0,6500,B,5.0,MORTGAGE,40500.0,25,0,0.26
1651,1,2000,D,3.0,MORTGAGE,15000.0,31,1,0.95
1652,1,5800,C,2.0,MORTGAGE,40000.0,25,1,0.94
1653,0,15000,B,4.0,MORTGAGE,108600.0,24,0,0.18
1654,1,7000,B,2.0,RENT,50004.0,21,1,0.83
1655,0,10000,A,3.0,MORTGAGE,65000.0,28,0,0.22
1656,1,4500,C,8.0,MORTGAGE,50000.0,34,1,0.92
1657,1,12000,D,3.0,MORTGAGE,37000.0,30,1,0.92
1658,1,5000,A,0.0,RENT,41000.0,28,1,0.74
1659,0,12000,C,10.0,MORTGAGE,78996.0,28,0,0.22
1660,0,3700,E,5.0,RENT,37000.0,41,0,0.2
1661,1,8000,B,0.0,RENT,23148.0,23,1,0.8
1662,1,5000,D,2.0,OWN,25000.0,32,1,0.91
1663,0,3000,B,16.0,RENT,25596.0,28,0,0.3
1664,1,19000,G,0.0,MORTGAGE,80000.0,22,1,0.84
1665,1,1750,D,3.0,RENT,22800.0,23,1,0.83
1666,1,5000,D,3.0,RENT,24000.0,21,1,0.83
1667,1,12000,D,4.0,RENT,235000.0,27,1,0.91
1668,0,8850,B,4.0,MORTGAGE,60000.0,42,0,0.16
1669,0,6000,A,13.0,MORTGAGE,57600.0,30,0,0.12
1670,1,16000,C,3.0,RENT,50000.0,35,1,0.94
1671,0,5600,B,2.0,OWN,50000.0,22,0,0.04
1672,1,15000,B,1.0,RENT,72500.0,23,1,0.69
1673,1,12325,A,14.0,MORTGAGE,140000.0,34,1,0.56
1674,0,750,C,0.0,RENT,19000.0,25,0,0.2
1675,1,10000,F,3.0,RENT,80000.0,25,1,0.87
1676,0,8000,A,4.0,MORTGAGE,60000.0,28,0,0.09
1677,1,9950,B,3.0,MORTGAGE,180000.0,25,1,0.97
1678,1,7000,B,2.0,RENT,30000.0,21,1,0.92
1679,0,8000,B,4.0,RENT,26400.0,35,0,0.2
1680,0,11000,A,4.0,MORTGAGE,80000.0,25,0,0.17
1681,1,28000,B,23.0,RENT,120000.0,22,1,0.83
1682,0,7000,A,5.0,MORTGAGE,64500.0,31,0,0.06
1683,0,7200,C,6.0,RENT,50000.0,36,0,0.04
1684,1,5000,B,12.0,MORTGAGE,98000.0,25,1,0.69
1685,0,10000,A,17.0,MORTGAGE,60000.0,24,0,0.16
1686,0,2500,B,13.0,MORTGAGE,67000.0,23,0,0.19
1687,0,3000,C,3.0,MORTGAGE,45000.0,22,0,0.1
1688,0,21000,C,15.0,OWN,170000.0,33,0,0.19
1689,0,13375,A,1.0,MORTGAGE,59000.0,22,0,0.09
1690,0,2000,B,8.0,RENT,60000.0,22,0,0.16
1691,0,16000,A,4.0,MORTGAGE,97000.0,23,0,0.09
1692,1,3500,C,3.0,RENT,30000.0,22,1,0.86
1693,0,3000,A,6.086331901181525,MORTGAGE,27000.0,26,0,0.27
1694,1,25000,B,4.0,MORTGAGE,132000.0,25,1,0.77
1695,0,14000,A,13.0,RENT,148000.0,24,0,0.03
1696,0,3000,A,2.0,MORTGAGE,45000.0,28,0,0.12
1697,1,25000,D,12.0,RENT,48000.0,22,1,0.92
1698,0,15000,C,2.0,MORTGAGE,90301.0,32,0,0.2
1699,0,3000,B,6.086331901181525,RENT,22668.0,34,0,0.2
1700,1,4000,B,2.0,RENT,41000.0,23,1,0.86
1701,0,5000,B,0.0,RENT,39000.0,41,0,0.14
1702,0,20000,C,1.0,MORTGAGE,92000.0,39,0,0.25
1703,1,10600,C,0.0,RENT,31200.0,22,1,0.87
1704,1,4750,D,3.0,RENT,14400.0,31,1,0.99
1705,0,12000,C,3.0,RENT,44412.0,22,0,0.15
1706,0,3500,B,7.0,MORTGAGE,35000.0,22,0,0.23
1707,1,1000,B,6.086331901181525,MORTGAGE,26400.0,22,1,0.8
1708,1,30000,B,27.0,RENT,97000.0,23,1,0.91
1709,0,24800,A,5.0,MORTGAGE,130000.0,29,0,0.17
1710,0,5000,A,8.0,MORTGAGE,120000.0,29,0,0.08
1711,1,10000,D,1.0,RENT,60000.0,23,1,0.86
1712,0,10000,B,9.0,MORTGAGE,75000.0,29,0,0.06
1713,0,4750,B,1.0,RENT,8000.0,28,0,0.24
1714,1,12000,C,6.0,RENT,54400.0,22,1,0.92
1715,0,1875,C,1.0,RENT,14400.0,24,0,0.26
1716,0,5500,C,2.0,RENT,62472.0,24,0,0.08
1717,1,24250,B,12.0,OWN,54578.0,26,1,0.92
1718,0,15000,B,5.0,RENT,96000.0,25,0,0.23
1719,1,7125,B,0.0,MORTGAGE,22800.0,22,1,0.84
1720,0,10000,A,4.0,RENT,50000.0,22,0,0.04
1721,0,1600,D,1.0,RENT,40000.0,35,0,0.26
1722,1,25000,E,1.0,MORTGAGE,106000.0,25,1,0.85
1723,0,5000,B,2.0,RENT,45500.0,27,0,0.18
1724,0,10000,B,1.0,RENT,45000.0,28,0,0.02
1725,0,5000,B,1.0,RENT,24000.0,36,0,0.2
1726,0,8400,A,24.0,MORTGAGE,55704.0,28,0,0.16
1727,0,10000,C,4.0,RENT,21000.0,22,0,0.25
1728,0,8000,B,3.0,RENT,41200.0,29,0,0.11
1729,0,2500,B,2.0,RENT,24000.0,27,0,0.21
1730,1,6800,C,13.0,RENT,51000.0,33,1,0.89
1731,1,5000,A,2.0,OWN,48600.0,23,1,0.74
1732,0,3250,B,4.0,MORTGAGE,39000.0,22,0,0.17
1733,1,5225,D,4.0,MORTGAGE,28000.0,23,1,0.84
1734,1,9000,C,3.0,RENT,34000.0,33,1,0.92
1735,0,4000,B,16.0,MORTGAGE,40000.0,22,0,0.18
1736,0,10000,A,6.0,MORTGAGE,130000.0,30,0,0.15
1737,1,5000,D,0.0,RENT,10000.0,21,1,0.92
1738,1,8000,B,2.0,RENT,50004.0,47,1,0.76
1739,0,20000,B,7.0,RENT,48000.0,22,0,0.19
1740,0,9600,D,5.0,RENT,34560.0,23,0,0.23
1741,1,5200,C,5.0,MORTGAGE,60000.0,23,1,0.88
1742,1,4000,A,15.0,MORTGAGE,75000.0,27,1,0.73
1743,0,10000,B,9.0,MORTGAGE,40704.0,32,0,0.08
1744,1,10000,C,3.0,MORTGAGE,80000.0,23,1,0.82
1745,0,5400,B,3.0,RENT,30000.0,26,0,0.24
1746,0,15000,E,2.0,MORTGAGE,77544.0,28,0,0.24
1747,0,10000,A,3.0,RENT,85000.0,39,0,0.09
1748,0,2400,D,2.0,RENT,60000.0,26,0,0.27
1749,0,1000,D,6.086331901181525,RENT,24000.0,33,0,0.28
1750,1,4200,B,17.0,MORTGAGE,32400.0,22,1,0.78
1751,1,20000,B,11.0,OTHER,192000.0,36,1,0.69
1752,0,25000,D,2.0,MORTGAGE,50000.0,24,0,0.16
1753,0,27000,A,5.0,MORTGAGE,54000.0,34,0,0.14
1754,1,11100,C,6.0,RENT,45000.0,27,1,0.93
1755,0,25000,B,3.0,MORTGAGE,69996.0,25,0,0.27
1756,1,9500,C,1.0,RENT,40000.0,23,1,0.92
1757,0,4500,A,2.0,MORTGAGE,41600.0,30,0,0.17
1758,1,12000,B,12.0,MORTGAGE,128899.92,27,1,0.66
1759,0,6950,D,30.0,MORTGAGE,126803.0,23,0,0.2
1760,1,5000,A,2.0,RENT,25000.0,24,1,0.74
1761,1,11000,C,17.0,MORTGAGE,51996.0,25,1,0.87
1762,1,6000,C,20.0,MORTGAGE,60000.0,28,1,0.93
1763,0,15000,A,17.0,OWN,57000.0,27,0,0.16
1764,1,8500,D,0.0,MORTGAGE,54996.0,31,1,0.85
1765,0,15000,C,0.0,MORTGAGE,82000.0,28,0,0.01
1766,1,3500,B,1.0,RENT,90000.0,24,1,0.85
1767,0,21000,A,5.0,MORTGAGE,86000.0,23,0,0.02
1768,0,12000,B,4.0,OWN,41600.0,22,0,0.1
1769,0,4000,B,19.0,MORTGAGE,130000.0,30,0,0.02
1770,0,14000,C,9.0,RENT,40000.0,22,0,0.18
1771,1,9600,A,0.0,RENT,85000.0,22,1,0.9
1772,1,20000,B,1.0,RENT,33000.0,24,1,0.73
1773,1,6000,B,2.0,RENT,45000.0,29,1,0.7
1774,0,3000,B,2.0,MORTGAGE,50000.0,30,0,0.15
1775,0,1200,B,1.0,RENT,13000.0,24,0,0.17
1776,1,4600,C,5.0,RENT,50000.0,26,1,0.74
1777,0,15000,A,2.0,RENT,60000.0,34,0,0.1
1778,1,5125,A,6.0,MORTGAGE,34800.0,25,1,0.83
1779,0,2200,D,2.0,RENT,16200.0,21,0,0.03
1780,0,3600,B,2.0,RENT,36200.0,27,0,0.12
1781,1,14300,B,8.0,MORTGAGE,52000.0,33,1,0.82
1782,1,3000,A,18.0,MORTGAGE,37000.0,32,1,0.84
1783,0,2000,C,8.0,RENT,44304.0,21,0,0.04
1784,0,4000,A,1.0,MORTGAGE,54000.0,30,0,0.08
1785,1,5000,C,2.0,MORTGAGE,128000.0,33,1,0.74
1786,0,5000,C,0.0,RENT,90000.0,41,0,0.2
1787,1,23100,D,1.0,MORTGAGE,165000.0,33,1,0.9
1788,1,7500,B,4.0,MORTGAGE,80000.0,26,1,0.72
1789,0,13000,B,2.0,RENT,70000.0,24,0,0.14
1790,0,10000,D,4.0,RENT,37200.0,24,0,0.25
1791,0,1675,A,0.0,RENT,60000.0,24,0,0.22
1792,1,4000,E,7.0,OWN,68400.0,25,1,0.9
1793,0,10000,A,4.0,MORTGAGE,37000.0,28,0,0.2
1794,1,5775,A,6.086331901181525,MORTGAGE,35554.0,22,1,0.9
1795,0,5500,B,0.0,RENT,51504.0,29,0,0.06
1796,1,9000,B,3.0,RENT,26400.0,24,1,0.84
1797,1,15000,B,7.0,MORTGAGE,64000.0,33,1,0.78
1798,1,8300,C,6.086331901181525,MORTGAGE,22800.0,22,1,0.97
1799,0,3000,B,13.0,MORTGAGE,56000.0,32,0,0.12
1800,1,6000,A,6.0,RENT,48000.0,22,1,0.77
1801,0,9000,A,2.0,OWN,61425.0,28,0,0.12
1802,0,8400,C,2.0,RENT,33280.0,37,0,0.31
1803,0,15000,D,6.086331901181525,OWN,62400.0,25,0,0.19
1804,0,4000,B,7.0,MORTGAGE,37000.0,37,0,0.07
1805,0,16000,B,1.0,RENT,105000.0,27,0,0.09
1806,1,2000,B,5.0,MORTGAGE,30000.0,26,1,0.87
1807,0,10000,B,4.0,MORTGAGE,44000.0,22,0,0.01
1808,0,13000,B,8.0,MORTGAGE,45000.0,23,0,0.19
1809,0,7775,A,0.0,MORTGAGE,42000.0,43,0,0.09
1810,0,12375,C,2.0,RENT,80000.0,25,0,0.19
1811,0,7000,A,5.0,RENT,38000.0,26,0,0.1
1812,0,4500,A,2.0,RENT,33000.0,22,0,0.16
1813,0,12000,C,17.0,MORTGAGE,150000.0,32,0,0.25
1814,0,12000,B,1.0,MORTGAGE,154000.0,54,0,0.17
1815,0,10000,E,3.0,RENT,30000.0,29,0,0.17
1816,1,12000,B,2.0,RENT,75000.0,24,1,0.75
1817,0,6000,C,2.0,RENT,19000.0,23,0,0.05
1818,0,5600,C,14.0,MORTGAGE,120000.0,26,0,0.11
1819,1,1800,C,3.0,MORTGAGE,48000.0,23,1,0.96
1820,1,4800,B,5.0,MORTGAGE,69600.0,35,1,0.78
1821,1,9000,B,7.0,MORTGAGE,43700.0,25,1,0.82
1822,0,7000,A,20.0,MORTGAGE,45600.0,40,0,0.08
1823,1,6000,D,14.0,MORTGAGE,53360.32,26,1,0.92
1824,1,5400,C,15.0,RENT,60000.0,37,1,0.98
1825,0,3850,A,0.0,MORTGAGE,170000.0,25,0,0.06
1826,0,3600,B,2.0,RENT,20000.0,27,0,0.11
1827,0,8800,A,7.0,MORTGAGE,67000.0,22,0,0.05
1828,0,6500,A,33.0,MORTGAGE,33600.0,31,0,0.08
1829,1,6100,A,0.0,MORTGAGE,50000.0,23,1,0.76
1830,1,6000,B,2.0,OWN,35000.0,27,1,0.83
1831,1,6000,C,3.0,MORTGAGE,43000.0,28,1,0.77
1832,0,20000,C,4.0,MORTGAGE,62000.0,29,0,0.08
1833,1,10750,A,7.0,MORTGAGE,42000.0,23,1,0.7
1834,1,4000,B,0.0,RENT,22000.0,24,1,0.8
1835,0,10750,B,5.0,MORTGAGE,38196.0,28,0,0.07
1836,1,10425,B,4.0,OWN,60000.0,27,1,0.82
1837,1,8000,A,19.0,MORTGAGE,87000.0,23,1,0.62
1838,0,4800,A,5.0,RENT,30000.0,24,0,0.10333333333333333
1839,0,15000,A,2.0,MORTGAGE,85000.0,28,0,0.12
1840,0,9600,A,7.0,RENT,65450.0,24,0,0.0
1841,1,4500,C,3.0,OWN,55000.0,27,1,0.94
1842,1,1000,D,0.0,MORTGAGE,27000.0,23,1,0.82
1843,1,7075,D,3.0,OWN,62910.0,33,1,0.89
1844,1,7000,B,6.0,RENT,55000.0,36,1,0.78
1845,0,2000,C,4.0,OWN,40000.0,24,0,0.37
1846,0,12000,C,1.0,RENT,40000.0,22,0,0.25
1847,1,8000,B,3.0,RENT,28000.0,21,1,0.88
1848,1,5500,A,2.0,RENT,36500.0,21,1,0.73
1849,0,2500,A,6.086331901181525,RENT,15600.0,23,0,0.17
1850,0,5000,D,5.0,RENT,22000.0,21,0,0.27
1851,0,21000,D,2.0,RENT,63500.0,33,0,0.2
1852,0,4800,A,0.0,RENT,55000.0,37,0,0.08
1853,1,5175,B,3.0,RENT,15000.0,23,1,0.94
1854,1,15000,B,2.0,RENT,68962.0,36,1,0.76
1855,0,2000,B,5.0,MORTGAGE,16800.0,22,0,0.21
1856,1,20000,D,4.0,RENT,68400.0,24,1,0.9
1857,1,5000,A,6.086331901181525,RENT,40000.0,28,1,0.87
1858,0,25000,C,6.0,RENT,160000.0,26,0,0.29
1859,0,20000,B,9.0,RENT,78000.0,23,0,0.2
1860,0,10625,B,5.0,RENT,39000.0,35,0,0.15
1861,1,4800,B,4.0,RENT,38400.0,32,1,0.88
1862,1,4000,B,5.0,MORTGAGE,68004.0,26,1,0.7
1863,0,6000,A,1.0,RENT,51000.0,34,0,0.19
1864,0,7050,A,4.0,MORTGAGE,42000.0,22,0,0.09
1865,0,4000,A,5.0,MORTGAGE,51000.0,23,0,0.13
1866,0,9000,A,5.0,RENT,36400.0,27,0,0.18
1867,0,2500,A,9.0,MORTGAGE,42000.0,29,0,0.21
1868,1,3600,A,1.0,RENT,60000.0,25,1,0.81
1869,1,6000,B,4.0,RENT,81000.0,27,1,0.76
1870,0,6500,C,12.0,OWN,62500.0,24,0,0.18
1871,1,11000,A,22.0,RENT,21000.0,31,1,0.87
1872,1,15000,F,0.0,RENT,180000.0,28,1,0.81
1873,0,20000,G,0.0,MORTGAGE,76800.0,27,0,0.1
1874,0,1000,C,2.0,RENT,7000.0,24,0,0.1
1875,0,7500,D,2.0,MORTGAGE,71688.0,21,0,0.04
1876,0,8700,A,3.0,OWN,65000.0,25,0,0.03
1877,0,8800,D,14.0,RENT,46296.0,29,0,0.27
1878,0,20000,D,4.0,MORTGAGE,75000.0,25,0,0.27
1879,0,15000,D,1.0,OTHER,65000.0,22,0,0.24
1880,1,20000,D,3.0,RENT,71167.0,23,1,0.88
1881,1,10000,B,1.0,MORTGAGE,36500.0,33,1,0.9
1882,1,6000,A,0.0,RENT,23040.0,21,1,0.82
1883,0,5000,A,19.0,MORTGAGE,54000.0,40,0,0.12
1884,0,10000,C,6.0,MORTGAGE,300000.0,27,0,0.16
1885,0,3500,C,27.0,MORTGAGE,36000.0,24,0,0.28
1886,1,12000,C,2.0,MORTGAGE,170000.0,34,1,0.81
1887,0,14000,A,14.0,MORTGAGE,47580.0,21,0,0.14
1888,0,18200,B,4.0,RENT,36000.0,24,0,0.12
1889,0,4000,B,6.0,MORTGAGE,60000.0,25,0,0.15
1890,1,14500,D,11.0,MORTGAGE,89000.0,25,1,0.91
1891,1,2000,B,2.0,RENT,32000.0,24,1,0.8
1892,0,6800,E,7.0,RENT,80000.0,24,0,0.33
1893,1,21000,C,6.0,OWN,68000.0,26,1,0.86
1894,1,7000,D,0.0,RENT,38000.0,22,1,0.85
1895,1,6000,A,4.0,RENT,40000.0,22,1,0.69
1896,0,9000,B,0.0,RENT,52000.0,23,0,0.11
1897,0,1200,B,1.0,MORTGAGE,40000.0,23,0,0.16
1898,0,2400,B,4.0,RENT,70000.0,28,0,0.17
1899,0,10000,C,0.0,MORTGAGE,60000.0,21,0,0.14
1900,1,13000,B,9.0,MORTGAGE,68000.0,35,1,0.75
1901,1,2000,D,2.0,RENT,33000.0,38,1,0.91
1902,0,12000,A,7.0,MORTGAGE,51480.0,24,0,0.26
1903,0,22000,B,11.0,MORTGAGE,90000.0,37,0,0.1
1904,1,7750,B,9.0,RENT,112000.0,25,1,0.66
1905,1,2100,E,18.0,RENT,60000.0,24,1,0.89
1906,0,8000,B,2.0,RENT,60000.0,22,0,0.16
1907,1,8000,A,2.0,RENT,42000.0,23,1,0.81
1908,1,10000,C,4.0,RENT,33996.0,25,1,0.84
1909,1,10000,A,16.0,MORTGAGE,58500.0,30,1,0.74
1910,0,9000,C,3.0,RENT,36000.0,22,0,0.03
1911,1,5600,C,0.0,RENT,39000.0,22,1,0.94
1912,0,17000,A,16.0,MORTGAGE,135000.0,24,0,0.03
1913,1,13000,D,1.0,OTHER,57500.0,25,1,0.9
1914,1,5000,A,5.0,MORTGAGE,42082.0,27,1,0.79
1915,0,12000,B,15.0,OWN,49536.0,27,0,0.2
1916,0,35000,D,10.0,MORTGAGE,350000.0,35,0,0.28
1917,1,6000,A,0.0,RENT,35000.0,29,1,0.63
1918,0,9500,A,4.0,MORTGAGE,100000.0,32,0,0.0
1919,0,21000,B,17.0,RENT,110000.0,39,0,0.05
1920,0,10000,A,5.0,RENT,55000.0,24,0,0.01
1921,1,7000,B,19.0,MORTGAGE,69600.0,25,1,0.72
1922,0,12000,C,5.0,RENT,65000.0,22,0,0.19
1923,1,13200,D,0.0,RENT,60000.0,26,1,0.82
1924,0,20000,B,5.0,MORTGAGE,100000.0,23,0,0.18
1925,0,2000,B,2.0,RENT,75000.0,24,0,0.17
1926,1,12000,A,6.0,RENT,36000.0,29,1,0.82
1927,0,9500,A,12.0,MORTGAGE,48152.0,23,0,0.05
1928,0,4500,A,4.0,RENT,32000.0,45,0,0.17
1929,1,23500,B,6.086331901181525,RENT,51600.0,34,1,0.83
1930,0,4400,A,11.0,OWN,41520.0,25,0,0.17
1931,0,13000,B,5.0,RENT,39000.0,22,0,0.25
1932,1,2500,C,1.0,RENT,52180.0,24,1,0.93
1933,0,10000,C,5.0,RENT,54996.0,24,0,0.16
1934,0,5000,A,0.0,RENT,28140.0,29,0,0.12
1935,1,4500,A,3.0,RENT,50000.0,22,1,0.8
1936,1,18000,E,2.0,RENT,65000.0,26,1,0.77
1937,1,2000,C,2.0,RENT,27600.0,23,1,0.82
1938,0,8525,A,2.0,RENT,51600.0,62,0,0.13
1939,1,3000,A,11.0,MORTGAGE,87000.0,28,1,0.73
1940,0,12000,B,9.0,MORTGAGE,77000.0,40,0,0.17
1941,1,5000,A,8.0,OWN,65000.0,27,1,0.58
1942,0,3000,B,5.0,RENT,35000.0,22,0,0.02
1943,0,6000,A,0.0,RENT,55182.4,40,0,0.13
1944,0,2250,C,6.086331901181525,MORTGAGE,17352.0,22,0,0.24
1945,0,6075,A,3.0,MORTGAGE,37000.0,24,0,0.08
1946,1,8000,D,4.0,RENT,19200.0,22,1,0.85
1947,0,12000,A,1.0,MORTGAGE,100000.0,31,0,0.01
1948,1,16000,F,4.0,MORTGAGE,85000.0,31,1,0.98
1949,0,1500,A,1.0,RENT,33996.0,23,0,0.17
1950,1,13000,D,14.0,RENT,28000.0,26,1,0.86
1951,1,10000,A,4.0,RENT,40000.0,25,1,0.86
1952,1,25000,E,4.0,RENT,55000.0,41,1,0.77
1953,1,8000,C,7.0,OWN,34000.0,27,1,0.85
1954,0,1000,A,12.0,MORTGAGE,42806.0,23,0,0.24
1955,1,8525,C,29.0,RENT,110000.0,30,1,0.82
1956,0,11500,A,5.0,RENT,62500.0,24,0,0.03
1957,0,35000,D,7.0,MORTGAGE,100000.0,23,0,0.13
1958,1,14500,B,0.0,MORTGAGE,45760.0,30,1,0.85
1959,1,12000,A,5.0,MORTGAGE,69996.0,24,1,0.68
1960,0,6000,C,11.0,RENT,29000.0,23,0,0.2
1961,1,12000,A,6.086331901181525,RENT,41830.08,32,1,0.76
1962,0,5125,B,6.086331901181525,OWN,50000.0,27,0,0.18
1963,0,6625,A,1.0,MORTGAGE,64000.0,22,0,0.05
1964,1,5000,A,25.0,OWN,36000.0,31,1,0.8
1965,0,10000,B,7.0,OWN,35000.0,23,0,0.16
1966,0,5000,B,3.0,RENT,65000.0,22,0,0.18
1967,0,3600,B,0.0,RENT,40000.0,24,0,0.06
1968,0,7500,B,11.0,MORTGAGE,79000.0,25,0,0.02
1969,1,10000,C,15.0,RENT,30000.0,46,1,0.98
1970,0,18500,B,4.0,RENT,34300.0,24,0,0.03
1971,1,2500,D,2.0,RENT,18000.0,27,1,0.93
1972,0,3000,B,23.0,MORTGAGE,54000.0,22,0,0.16
1973,0,25000,B,9.0,MORTGAGE,93600.0,21,0,0.29
1974,0,6000,B,1.0,RENT,112000.0,28,0,0.15
1975,0,11425,B,8.0,MORTGAGE,57000.0,22,0,0.11
1976,0,25000,B,11.0,RENT,48000.0,33,0,0.19
1977,0,6800,A,5.0,RENT,70000.0,25,0,0.03
1978,0,7000,A,11.0,RENT,52000.0,26,0,0.09
1979,1,25000,D,1.0,MORTGAGE,64000.0,26,1,0.85
1980,0,5000,A,2.0,MORTGAGE,62000.0,23,0,0.09
1981,1,15000,A,11.0,OTHER,70000.0,28,1,0.77
1982,0,15000,B,19.0,RENT,42000.0,23,0,0.07
1983,1,5600,C,1.0,MORTGAGE,85000.0,24,1,0.78
1984,1,25000,D,3.0,RENT,90000.0,39,1,0.82
1985,0,11300,B,7.0,MORTGAGE,36000.0,23,0,0.07
1986,0,7200,A,32.0,MORTGAGE,29000.0,26,0,0.12
1987,0,7000,D,6.0,MORTGAGE,37000.0,25,0,0.24
1988,1,8000,C,7.0,MORTGAGE,99220.0,24,1,0.91
1989,0,2500,C,6.0,MORTGAGE,55000.0,34,0,0.31
1990,0,16000,B,1.0,RENT,75000.0,26,0,0.18
1991,0,10000,B,10.0,RENT,56004.0,23,0,0.12
1992,0,7000,A,0.0,RENT,97600.0,42,0,0.12
1993,0,16725,B,5.0,MORTGAGE,69638.4,27,0,0.04
1994,1,5000,D,5.0,MORTGAGE,95000.0,23,1,0.84
1995,0,9000,A,4.0,MORTGAGE,81804.0,33,0,0.01
1996,0,10000,A,9.0,RENT,52000.0,29,0,0.06
1997,1,10000,C,17.0,MORTGAGE,60000.0,26,1,0.84
1998,1,3000,A,6.086331901181525,MORTGAGE,18000.0,47,1,0.73
1999,0,10000,A,0.0,RENT,21120.0,32,0,0.14
2000,0,15000,C,0.0,MORTGAGE,82000.0,28,0,0.01
2001,1,3800,A,0.0,MORTGAGE,47000.0,29,1,0.7
2002,0,8500,A,4.0,MORTGAGE,36500.0,33,0,0.2
2003,0,15000,B,5.0,MORTGAGE,74000.0,32,0,0.1
2004,0,5000,C,4.0,RENT,58000.0,23,0,0.16
2005,1,1500,A,6.086331901181525,RENT,45000.0,30,1,0.84
2006,1,25000,D,15.0,RENT,72000.0,25,1,0.96
2007,1,8000,G,0.0,RENT,30000.0,35,1,0.87
2008,0,3975,B,5.0,MORTGAGE,35568.0,29,0,0.25
2009,1,15250,C,6.0,MORTGAGE,55493.0,26,1,0.91
2010,0,4000,A,2.0,MORTGAGE,51000.0,26,0,0.1
2011,0,30000,D,3.0,RENT,160000.0,61,0,0.25
2012,1,7500,D,17.0,MORTGAGE,145900.0,25,1,0.87
2013,1,12000,B,3.0,OWN,30000.0,26,1,0.79
2014,1,6000,B,11.0,MORTGAGE,45996.0,37,1,0.74
2015,0,12000,A,4.0,MORTGAGE,113000.0,23,0,0.01
2016,0,14500,C,8.0,RENT,90000.0,33,0,0.26
2017,0,4500,C,6.0,RENT,41000.0,23,0,0.28
2018,1,5000,B,0.0,RENT,16320.0,22,1,0.87
2019,1,35000,B,6.0,MORTGAGE,110000.0,30,1,0.74
2020,1,18000,D,13.0,OWN,60000.0,27,1,0.87
