default,amount,grade,years,ownership,income,age
0,15000,A,1,RENT,35000,29
0,15000,E,19,RENT,38000,25
1,7600,A,9,RENT,18000,28
1,8500,C,0,MORTGAGE,43000,24
1,12000,A,0,MORTGAGE,36000,36
1,6400,D,2,RENT,47000,32
0,10000,A,2,MORTGAGE,37000,23
0,9000,B,0,RENT,37500,22
0,10000,A,13,MORTGAGE,62000,24
0,6250,A,0,OWN,18000,24
1,9750,A,4,RENT,35000,27
1,5000,A,5,RENT,40800,35
1,7550,D,8,RENT,34560,41
0,4000,A,0,RENT,68000,25
0,12000,B,2,OWN,96000,34
0,1200,A,1,MORTGAGE,74000,32
0,6000,A,0,MORTGAGE,67000,23
1,8000,B,1,RENT,25000,25
0,15000,B,4,MORTGAGE,103363,34
1,10000,C,1,OWN,72000,29
1,5000,A,0,MORTGAGE,90000,31
1,7500,C,15,RENT,68844,23
0,17500,E,5,MORTGAGE,74100,21
0,3800,D,3,RENT,30004,25
0,8000,D,0,RENT,58000,22
0,1500,D,9,RENT,35004,23
0,35000,D,5,MORTGAGE,175000,23
0,22000,B,9,MORTGAGE,92000,24
1,6000,D,2,RENT,60000,23
1,15000,C,28,OWN,43600,23
0,17000,A,3,MORTGAGE,68250,25
0,6000,A,11,MORTGAGE,81000,28
0,16000,E,2,RENT,65000,24
0,10000,D,4,RENT,55000,32
0,3000,B,3,RENT,74250,23
0,14000,B,5,RENT,95000,24
1,7800,B,0,RENT,33000,23
0,12000,B,2,OWN,42240,28
0,20000,B,7,MORTGAGE,64049,28
1,13750,D,0,RENT,30000,21
0,24250,B,10,MORTGAGE,108000,25
1,12500,G,2,MORTGAGE,123000,30
0,7500,A,1,MORTGAGE,82000,24
0,6000,A,4,MORTGAGE,56000,23
0,3000,A,2,MORTGAGE,88668,25
0,8000,D,13,OTHER,27048,25
1,4000,C,7,MORTGAGE,25200,22
0,12000,A,9,MORTGAGE,35000,32
0,7500,B,10,MORTGAGE,51500,22
0,12000,B,2,RENT,38500,28
0,17000,B,3,MORTGAGE,73000,22
1,6000,A,5,MORTGAGE,66000,23
1,10000,B,12,RENT,30000,21
0,7200,B,3,OWN,66600,24
1,10000,D,4,OWN,36000,36
0,25000,B,26,RENT,70000,27
0,8500,B,3,RENT,68000,42
1,9600,C,4,RENT,24000,21
1,21000,D,0,MORTGAGE,48000,31
1,1050,A,2,MORTGAGE,31200,22
0,9000,D,4,MORTGAGE,87000,41
1,6000,D,8,MORTGAGE,40000,33
0,7500,D,1,RENT,43260,21
0,13000,B,1,RENT,64000,32
1,1500,B,0,RENT,24000,31
0,2000,B,1,RENT,38000,24
0,12000,A,3,MORTGAGE,106000,25
0,11000,B,3,MORTGAGE,70000,24
0,20000,C,2,RENT,92000,29
1,12000,D,14,RENT,840000,32
1,4000,C,19,RENT,48804,33
1,5075,B,0,RENT,20000,36
0,1500,B,6,RENT,35000,23
0,6300,A,0,MORTGAGE,50000,29
0,9600,A,14,RENT,42000,59
0,8500,A,1,RENT,24000,39
1,1800,D,17,MORTGAGE,45600,36
1,12300,A,7,RENT,45000,23
0,6000,A,2,RENT,23198,25
1,5600,C,5,MORTGAGE,66000,23
0,8875,E,0,MORTGAGE,29124,22
1,6000,C,15,RENT,45000,22
0,5500,A,3,RENT,48000,25
1,1000,A,21,RENT,48000,36
1,14000,A,5,MORTGAGE,75000,26
1,5000,A,17,MORTGAGE,50000,30
0,4500,A,0,RENT,40000,26
0,8000,C,6,RENT,65500,21
1,5000,D,2,RENT,40800,25
1,7200,B,0,RENT,50000,24
1,18500,A,1,RENT,112000,31
0,3000,C,4,RENT,75000,24
0,12000,B,22,RENT,55000,25
1,8325,B,5,MORTGAGE,48000,21
0,5000,A,14,OWN,39520,36
0,2000,A,1,RENT,61000,26
0,1000,B,7,MORTGAGE,36000,21
0,4000,A,9,MORTGAGE,38000,22
1,12800,C,16,RENT,36000,30
0,1000,C,0,RENT,35100,22
1,4000,B,,MORTGAGE,48000,28
0,4000,B,3,OWN,44000,47
1,10325,D,11,RENT,70000,23
0,12000,B,3,RENT,48996,27
0,16000,E,25,MORTGAGE,72000,28
1,3000,A,2,MORTGAGE,22800,23
0,10000,C,2,MORTGAGE,94500,27
0,10000,A,5,RENT,60000,29
0,20000,B,1,RENT,35364,24
1,2150,C,14,MORTGAGE,11029,28
0,9000,C,7,RENT,87000,25
0,15000,A,10,RENT,33000,28
0,3000,A,1,RENT,43000,23
0,4800,B,7,RENT,50000,23
0,10000,D,13,RENT,48000,23
0,15000,D,5,OWN,50000,24
0,7500,B,0,RENT,40000,24
0,2000,B,3,RENT,48000,25
0,12000,A,5,MORTGAGE,80000,25
0,30000,D,7,RENT,90000,36
1,1800,B,1,RENT,18000,22
0,11300,D,5,RENT,56472,35
0,23000,B,27,OWN,160000,28
1,7000,C,3,RENT,58000,23
0,9000,B,5,MORTGAGE,80000,28
1,5000,F,1,MORTGAGE,45000,22
1,10625,C,8,OWN,25000,37
0,1500,B,6,OWN,34056,21
0,5000,A,4,RENT,15600,32
0,7000,C,2,MORTGAGE,72500,29
1,25000,D,11,MORTGAGE,84132,29
0,4500,A,5,RENT,24000,26
0,12000,C,18,MORTGAGE,80000,24
1,5000,C,4,RENT,150000,24
0,12000,B,2,RENT,83000,48
1,7750,B,2,MORTGAGE,36000,22
0,7500,D,15,MORTGAGE,105000,43
1,12000,B,1,MORTGAGE,27000,22
0,12000,B,2,RENT,60000,23
0,15000,A,3,RENT,65000,23
0,6500,A,3,RENT,24000,36
1,21600,E,6,RENT,92001,33
1,25000,E,14,MORTGAGE,110000,25
0,10000,A,2,MORTGAGE,62000,23
1,7750,A,1,MORTGAGE,21424,29
0,9250,A,10,MORTGAGE,57000,23
0,12500,D,5,OWN,75000,23
1,16750,G,0,RENT,60000,24
0,5000,A,1,RENT,52000,22
1,12625,A,1,MORTGAGE,55000,29
0,1000,C,0,RENT,11760,22
0,9500,B,3,RENT,72000,29
1,3000,C,3,RENT,66000,25
0,1500,B,5,RENT,36000,24
0,15000,A,2,MORTGAGE,127500,22
0,5000,A,5,MORTGAGE,38000,35
1,14500,B,3,RENT,55500,24
1,1450,B,24,MORTGAGE,35000,24
0,15000,B,2,MORTGAGE,57996,41
0,20000,E,6,RENT,135000,34
0,5600,B,6,RENT,43860,26
0,2000,A,0,RENT,14000,21
0,10000,A,9,MORTGAGE,35360,25
0,17000,C,0,RENT,65000,26
1,4000,C,1,MORTGAGE,74551.92,26
1,5350,C,3,MORTGAGE,36000,27
0,3500,C,7,RENT,56000,23
0,10000,D,21,MORTGAGE,53000,31
0,18000,D,0,MORTGAGE,102000,21
1,2000,D,3,RENT,43200,24
0,14000,A,0,MORTGAGE,85000,25
0,12000,A,7,MORTGAGE,55000,31
1,5400,B,3,MORTGAGE,50000,23
0,4800,B,12,RENT,69000,23
1,16750,G,16,RENT,94000,28
0,2500,B,0,MORTGAGE,50000,22
0,15350,A,14,MORTGAGE,80000,32
1,15000,B,23,RENT,48000,22
1,12000,D,0,MORTGAGE,45000,31
0,7500,A,0,MORTGAGE,52000,28
1,5000,B,0,RENT,37000,32
0,10000,C,1,MORTGAGE,58200,22
0,16800,B,8,RENT,125000,24
1,15000,B,7,MORTGAGE,106000,25
0,8000,B,6,RENT,68120,27
1,2400,C,0,RENT,26400,22
0,2350,C,6,RENT,44400,25
0,14650,C,0,RENT,60000,26
0,5000,A,0,MORTGAGE,95000,28
0,10000,B,3,RENT,67500,35
0,7000,B,0,OWN,60000,28
1,15000,B,1,MORTGAGE,26000,33
0,8000,C,12,RENT,71000,26
1,10000,A,0,RENT,30000,31
1,6000,D,18,MORTGAGE,40000,30
0,10000,A,1,MORTGAGE,60000,29
1,10000,E,13,RENT,31504.27,40
1,8000,B,0,RENT,30000,26
0,3500,D,2,RENT,21600,22
0,7800,B,6,RENT,40320,29
1,4500,B,3,MORTGAGE,38000,27
0,18825,A,5,RENT,42000,34
0,12000,A,2,MORTGAGE,96000,23
1,5000,A,7,RENT,27096,25
0,10400,D,3,RENT,60000,23
1,12000,B,27,MORTGAGE,57000,24
0,5000,B,4,MORTGAGE,70000,28
0,15000,C,0,RENT,60000,33
1,16000,B,12,RENT,36000,27
0,5000,C,9,MORTGAGE,62000,30
0,5700,B,,MORTGAGE,61200,27
0,6500,A,3,MORTGAGE,97192,30
0,4000,B,,RENT,12000,21
1,10000,B,12,MORTGAGE,43000,24
1,2875,B,4,OWN,40800,37
0,20000,A,44,OWN,153936,42
0,6000,C,7,MORTGAGE,84996,32
0,9000,D,0,RENT,65000,23
0,2950,B,2,OWN,30000,31
1,4000,B,3,RENT,15000,22
1,11000,C,2,RENT,30720,25
1,25000,D,3,MORTGAGE,91200,33
1,6000,D,5,RENT,30000,32
1,10750,B,2,MORTGAGE,53000,25
1,5000,B,4,RENT,30000,31
1,9975,B,8,RENT,60000,22
0,12200,B,4,OWN,28000,25
1,10800,D,3,RENT,54000,27
1,12000,D,1,MORTGAGE,45000,24
0,24000,A,0,RENT,150000,23
0,16000,A,6,RENT,65000,22
0,8825,D,14,MORTGAGE,80000,25
0,8000,A,2,RENT,77000,24
0,4800,D,13,OWN,30000,37
0,13000,C,10,RENT,43000,22
1,5000,C,,OWN,16800,28
0,5000,A,3,MORTGAGE,77000,29
0,1500,B,3,MORTGAGE,38000,25
1,7000,A,14,RENT,55000,24
0,12000,B,1,MORTGAGE,90000,23
1,14400,B,0,MORTGAGE,75000,26
1,16000,B,1,RENT,58500,22
0,17200,A,4,MORTGAGE,50000,26
0,14400,A,9,MORTGAGE,90000,31
0,3500,A,9,MORTGAGE,31200,22
1,8000,B,3,RENT,45000,23
0,13250,B,4,MORTGAGE,60000,32
1,5600,B,5,RENT,42000,33
1,10000,B,4,RENT,51000,26
1,18000,B,6,RENT,52610,22
1,7000,E,2,OWN,75996,26
1,7650,B,5,RENT,57000,23
0,3000,A,5,RENT,40000,30
1,7200,B,2,RENT,55700,25
0,15000,B,5,RENT,40277,32
0,20800,B,18,OWN,145000,23
1,6000,B,18,MORTGAGE,61000,24
0,3000,A,4,OWN,113500,34
0,17325,B,1,MORTGAGE,114000,23
1,6250,C,5,MORTGAGE,86000,36
0,2500,C,,MORTGAGE,45600,28
0,3600,B,3,RENT,20000,24
1,5000,A,9,MORTGAGE,92000,30
1,15000,B,3,RENT,35976,23
0,10000,A,4,RENT,45000,22
0,10675,A,6,MORTGAGE,75600,22
0,3500,A,14,MORTGAGE,63000,26
0,8000,B,8,RENT,88000,44
0,6000,B,4,RENT,54996,22
0,6400,D,2,RENT,31836,29
0,2325,A,4,MORTGAGE,50000,37
1,15000,C,25,RENT,32000,21
0,15000,C,5,RENT,30000,26
0,16000,B,10,MORTGAGE,53000,25
1,8000,C,5,MORTGAGE,66000,25
1,8000,D,5,RENT,61000,22
1,12000,B,17,MORTGAGE,54600,22
0,3000,B,1,OWN,28000,34
0,12000,A,4,MORTGAGE,113000,23
1,6000,B,8,RENT,18000,24
0,18000,A,3,MORTGAGE,95000,24
0,2000,D,0,RENT,15915,24
0,7000,A,2,RENT,33000,23
1,8000,A,2,RENT,113300,38
1,2100,B,2,RENT,105000,24
1,13200,F,1,MORTGAGE,125000,28
0,3600,A,3,RENT,36000,22
0,14000,A,5,RENT,110004,24
0,10000,B,5,MORTGAGE,38000,22
0,8000,A,3,RENT,42000,25
0,5000,D,2,RENT,66000,27
0,10950,A,11,MORTGAGE,65000,26
0,7000,A,2,RENT,35000,25
0,3000,A,4,OWN,48000,24
1,10000,C,0,RENT,30000,23
0,12000,A,3,RENT,42000,26
0,6275,A,0,OWN,135000,33
1,4900,C,10,RENT,44000,33
1,5000,G,4,RENT,50000,32
0,10000,E,2,MORTGAGE,82000,25
0,9600,A,4,OWN,26400,24
1,16000,C,2,RENT,55000,25
0,20000,C,2,RENT,65500,23
0,5500,A,1,MORTGAGE,32400,22
0,20000,B,,MORTGAGE,56533,24
0,20000,E,9,OWN,127000,25
0,15000,B,15,MORTGAGE,156000,24
1,6800,F,2,RENT,36500,24
0,16000,B,12,RENT,93000,26
0,7750,A,26,MORTGAGE,90000,25
0,4000,B,3,RENT,10636,61
0,8000,D,4,MORTGAGE,37700,23
0,20000,A,2,MORTGAGE,180000,29
1,4925,B,0,MORTGAGE,120000,30
0,6000,B,11,OWN,36000,23
1,10000,D,4,RENT,50004,27
1,5000,C,2,RENT,65000,28
0,12000,B,8,MORTGAGE,67992,24
1,5000,D,1,RENT,36000,24
0,6000,B,0,MORTGAGE,19404,39
0,1775,A,3,MORTGAGE,55000,33
0,8875,A,18,MORTGAGE,58000,31
0,10000,B,,MORTGAGE,98000,27
1,5000,D,0,RENT,46000,26
0,6200,B,18,MORTGAGE,24000,36
0,4000,C,9,RENT,43200,27
0,24500,B,10,OWN,150000,41
0,5000,E,13,OWN,73000,26
1,4000,C,2,OWN,18000,22
0,7000,A,4,MORTGAGE,100000,28
1,5600,A,0,RENT,137004,41
1,5600,C,0,RENT,85000,45
0,15000,A,0,MORTGAGE,100000,31
0,8000,B,3,RENT,71000,35
0,5200,C,4,MORTGAGE,35000,35
1,12000,A,15,MORTGAGE,80000,25
1,4000,B,9,RENT,42000,23
0,10000,A,0,MORTGAGE,93000,32
1,15000,A,0,MORTGAGE,54000,26
0,11500,B,2,OWN,145000,24
0,6000,A,11,MORTGAGE,100000,25
0,5000,B,2,RENT,25000,27
0,4000,A,7,RENT,48000,30
0,6000,D,2,RENT,26400,35
0,10000,A,4,OWN,36996,23
1,3600,A,1,RENT,24000,24
0,6600,C,5,RENT,39000,31
1,14500,E,0,RENT,30600,25
1,9950,C,18,RENT,25404,32
0,6500,B,1,MORTGAGE,110000,25
1,8275,C,4,MORTGAGE,109000,27
0,4000,A,0,RENT,55000,26
1,16000,C,19,RENT,58000,25
0,1600,C,9,MORTGAGE,72000,37
1,4800,C,2,RENT,48000,24
0,17500,B,1,RENT,48500,27
0,2000,B,2,MORTGAGE,55200,23
0,6000,B,4,RENT,54996,22
1,9800,D,40,MORTGAGE,74500,23
1,2700,B,15,RENT,24000,23
0,5000,A,2,RENT,59600,28
0,17000,C,3,RENT,80000,28
0,4000,B,1,RENT,36000,28
0,4000,B,11,MORTGAGE,55000,29
1,3000,C,0,OWN,62500,31
1,13750,C,1,RENT,36000,32
0,19000,B,1,MORTGAGE,69000,23
1,25000,D,16,MORTGAGE,200000,25
1,7000,B,5,OWN,24000,23
0,8000,D,8,MORTGAGE,80000,23
0,12000,B,5,RENT,123000,33
0,8000,B,6,MORTGAGE,126000,30
0,7000,B,3,RENT,35000,29
0,3000,B,1,RENT,54996,35
0,16000,D,6,RENT,80000,32
1,10000,C,4,RENT,47500,28
0,1825,C,11,MORTGAGE,98000,29
1,2500,A,1,RENT,32004,42
1,16500,D,26,MORTGAGE,64000,23
1,5000,B,0,MORTGAGE,30000,22
1,1600,B,1,RENT,18000,33
0,15000,B,0,MORTGAGE,65000,25
1,10000,B,5,RENT,24000,37
0,25000,B,5,RENT,85000,24
0,20000,B,0,RENT,60000,24
0,25000,B,33,RENT,120000,24
0,4000,A,2,RENT,21600,41
0,10000,C,12,MORTGAGE,32400,25
0,12000,D,2,RENT,60000,28
1,9000,B,8,RENT,75000,23
0,6000,C,53,MORTGAGE,102000,23
1,4000,B,6,MORTGAGE,42000,22
0,18000,A,5,MORTGAGE,120000,22
0,10000,C,1,MORTGAGE,150000,29
0,5000,B,27,MORTGAGE,86000,26
0,1200,B,0,MORTGAGE,43500,27
0,5600,A,21,RENT,56000,24
0,9000,C,3,RENT,36000,22
1,5000,C,1,RENT,43200,39
1,6000,D,0,MORTGAGE,38652,20
1,2125,F,0,MORTGAGE,96000,25
0,5000,C,9,MORTGAGE,95000,28
0,5500,A,2,RENT,50000,36
0,9000,A,7,RENT,42000,23
1,7000,A,9,RENT,43200,22
0,5000,B,2,MORTGAGE,130000,27
0,4750,D,4,RENT,21000,22
0,10000,A,5,MORTGAGE,120000,25
0,20000,E,11,MORTGAGE,109500,26
1,20000,F,0,RENT,62000,28
1,3000,A,,MORTGAGE,48000,37
0,6500,E,2,MORTGAGE,57996,26
1,12000,A,7,RENT,80000,30
0,10825,B,10,OWN,44630.28,27
0,13000,A,21,MORTGAGE,54000,24
0,6000,C,2,MORTGAGE,57000,28
0,4000,B,6,MORTGAGE,36000,27
0,7000,A,18,MORTGAGE,26000,24
1,16000,C,0,RENT,80000,29
1,10000,B,3,RENT,100000,28
1,3250,A,0,RENT,45000,24
0,6000,A,11,MORTGAGE,114000,40
1,1750,A,0,RENT,9600,21
0,7200,A,0,RENT,38000,23
0,4800,A,6,MORTGAGE,35000,38
0,7000,E,2,RENT,56000,25
1,15000,C,9,RENT,40988.76,26
0,15500,B,2,MORTGAGE,168000,31
0,8000,D,2,RENT,37000,36
0,7000,A,6,RENT,48000,23
0,5000,B,7,RENT,68000,22
0,15000,B,0,RENT,45000,23
0,6000,D,0,MORTGAGE,61200,24
1,15000,D,21,MORTGAGE,88800,25
1,10750,D,0,RENT,24000,24
0,17500,B,6,RENT,44000,25
1,8500,B,3,MORTGAGE,62400,33
1,12000,C,,MORTGAGE,60000,25
1,20000,C,4,MORTGAGE,700000,44
1,15000,B,7,MORTGAGE,65000,29
0,1200,B,9,RENT,29000,36
1,15000,A,3,MORTGAGE,50400,32
0,32000,A,2,RENT,120000,25
0,6000,A,16,MORTGAGE,77000,20
0,6000,C,5,RENT,29000,24
1,13000,C,19,RENT,36288,29
0,6000,B,2,MORTGAGE,42000,36
0,6000,B,1,RENT,70000,34
0,6000,A,0,RENT,33500,33
0,14000,B,2,OWN,36000,22
1,8000,B,8,MORTGAGE,50000,26
0,8000,A,1,MORTGAGE,122000,27
0,10000,B,1,RENT,32400,40
0,1800,A,9,MORTGAGE,60000,25
0,15000,A,4,MORTGAGE,84000,25
0,1325,C,5,RENT,51500,25
1,15000,B,3,RENT,44400,25
0,10000,A,3,RENT,30000,23
0,5000,A,1,RENT,30000,28
0,8000,A,6,MORTGAGE,49716,25
0,12000,A,,MORTGAGE,60000,38
0,13500,A,0,RENT,57000,24
0,6000,D,0,RENT,21600,27
1,9600,D,3,RENT,42000,22
0,7000,B,4,OWN,81000,38
0,3000,D,4,RENT,57996,65
1,3600,D,10,RENT,80000,36
1,16000,F,2,RENT,64575,24
1,5000,D,9,RENT,47496,50
1,25000,B,0,MORTGAGE,52000,31
0,5000,B,2,RENT,67596,23
1,1325,C,2,RENT,26000,24
0,10000,A,0,MORTGAGE,200000,30
1,25000,E,1,RENT,48360,25
1,8000,F,3,RENT,38698,23
0,7000,C,1,MORTGAGE,48000,29
0,3500,A,14,MORTGAGE,63000,26
1,12000,A,2,RENT,36000,28
0,10500,A,15,MORTGAGE,57600,24
1,7000,C,6,RENT,55900,28
1,3000,D,4,RENT,42000,27
0,12000,B,5,MORTGAGE,99996,25
0,12000,A,5,RENT,26000,24
0,16000,B,1,MORTGAGE,40800,23
1,6000,B,12,MORTGAGE,70000,27
0,5500,B,6,MORTGAGE,67440,22
0,18000,B,3,RENT,67800,33
1,7000,C,3,RENT,35654,22
0,11200,A,6,RENT,61200,22
1,9600,A,6,RENT,43200,25
0,13800,C,4,RENT,67300,42
0,7000,C,4,MORTGAGE,55000,34
1,1000,D,3,RENT,14400,29
0,7200,A,12,MORTGAGE,57996,23
0,3000,A,3,MORTGAGE,60096,29
0,12000,A,10,OWN,65000,24
0,20000,B,1,RENT,75000,41
0,12000,A,3,MORTGAGE,54000,32
0,1300,A,3,RENT,51000,27
1,15000,B,17,RENT,66000,23
0,14400,D,0,RENT,60000,22
1,13000,A,3,MORTGAGE,78000,27
0,2400,A,9,RENT,22790,23
1,11600,D,21,MORTGAGE,133228,24
1,11000,E,14,RENT,70000,33
1,13750,B,9,MORTGAGE,65000,23
1,7500,D,2,RENT,80004,25
0,4500,B,15,MORTGAGE,64800,25
0,7200,B,,OWN,35000,26
0,6000,A,1,RENT,68496,25
0,7000,C,17,RENT,72000,23
0,10000,B,10,RENT,75000,24
1,20000,B,1,RENT,85000,29
0,12000,D,4,RENT,65000,29
0,7500,A,2,MORTGAGE,48000,33
0,8000,D,0,MORTGAGE,70000,26
0,8000,C,2,RENT,50000,22
0,8000,A,24,MORTGAGE,57200,21
0,15000,C,6,MORTGAGE,66888,30
1,15000,C,3,RENT,70000,29
0,21600,A,2,MORTGAGE,70000,48
1,10000,B,0,RENT,40000,29
0,22750,B,,MORTGAGE,35000,30
0,8800,B,3,RENT,42000,28
1,2500,E,4,RENT,32108,29
0,6000,B,4,RENT,29000,22
1,2000,B,,OWN,18000,22
1,3250,A,4,OWN,36000,22
0,7500,D,5,RENT,30000,27
1,20000,E,13,MORTGAGE,82000,34
1,3000,B,8,MORTGAGE,58704,26
0,3000,C,0,MORTGAGE,99996,27
1,5000,C,4,OWN,36000,24
1,8000,B,4,RENT,47000,21
0,2800,B,9,MORTGAGE,60000,22
1,25500,D,2,MORTGAGE,75000,35
1,16000,C,2,MORTGAGE,124800,21
0,6000,B,3,RENT,51500,26
0,12000,B,5,OWN,39000,34
0,6000,B,0,RENT,65000,27
0,8500,A,4,MORTGAGE,83000,21
0,7800,B,0,RENT,85757,26
1,20000,D,1,RENT,65004,25
0,12000,A,6,RENT,48672,23
1,3000,B,,MORTGAGE,39192,26
0,2100,B,0,RENT,45000,23
1,10000,C,0,MORTGAGE,132000,27
1,13000,B,,RENT,45000,24
1,10625,C,0,MORTGAGE,51000,24
0,13000,B,2,OWN,24996,22
0,10300,D,7,MORTGAGE,100000,24
1,7750,B,5,MORTGAGE,60000,23
0,10000,B,16,MORTGAGE,70000,36
0,15000,A,4,RENT,50000,28
0,2500,A,18,RENT,69000,27
0,10750,D,6,RENT,37000,69
1,1600,D,7,RENT,57000,21
0,7500,B,3,RENT,125000,25
0,13225,B,1,RENT,88000,31
1,24000,A,17,MORTGAGE,116400,32
0,9000,C,2,RENT,77496,24
0,4200,A,0,RENT,30000,42
0,15000,A,9,MORTGAGE,90000,31
1,6925,B,0,RENT,78000,22
0,4200,A,0,MORTGAGE,38400,21
0,5300,A,3,RENT,65000,22
1,14000,C,1,RENT,54000,22
0,15000,D,6,MORTGAGE,119000,26
0,8700,C,6,MORTGAGE,102000,33
0,6400,A,3,MORTGAGE,34500,21
0,10000,B,2,RENT,40000,21
1,7200,B,6,MORTGAGE,26453,25
1,5000,B,0,MORTGAGE,50960,31
0,16525,C,9,RENT,70000,26
0,7200,B,18,MORTGAGE,40000,35
1,6000,B,2,RENT,32000,25
1,5000,D,4,RENT,59000,26
0,17000,D,3,RENT,92000,31
1,10000,D,6,MORTGAGE,48200,27
1,9700,C,1,RENT,28000,21
0,10800,B,19,RENT,68000,25
0,3000,A,18,MORTGAGE,65000,27
0,9000,A,2,MORTGAGE,75000,29
1,7200,B,0,RENT,30000,31
0,25000,B,17,OWN,125000,25
1,14000,C,5,OWN,45500,23
0,12000,A,6,RENT,70000,26
0,25000,B,5,RENT,49464.2,22
0,1500,A,9,RENT,35000,24
0,25000,B,1,MORTGAGE,70000,26
0,10750,C,2,RENT,33600,23
1,5000,A,0,RENT,24996,35
1,5500,B,6,RENT,52000,28
1,6000,D,0,MORTGAGE,60000,22
0,1000,B,0,RENT,27600,36
0,12000,A,23,MORTGAGE,66912,26
0,6000,A,0,OWN,37000,23
0,12000,B,1,MORTGAGE,93450,26
1,19000,E,17,RENT,53500,26
0,12000,C,0,RENT,60000,26
1,2000,B,,OWN,45000,43
1,15000,C,1,RENT,350000,34
1,15000,B,2,RENT,100000,24
1,25000,E,12,MORTGAGE,62400,22
1,1000,B,0,RENT,24000,21
1,6000,B,6,RENT,47000,25
0,2200,C,0,MORTGAGE,53000,36
1,8500,A,0,RENT,23000,27
0,6000,C,2,MORTGAGE,62000,22
1,1500,A,3,RENT,40000,24
0,3000,C,34,MORTGAGE,32904,31
0,10000,A,25,RENT,43337,33
0,1200,D,2,RENT,45000,23
1,20000,B,12,OWN,54000,21
1,5000,F,0,OWN,30288.24,22
0,3000,B,9,RENT,56400,27
0,15000,B,4,MORTGAGE,80004,26
1,15000,D,4,RENT,45000,25
1,10400,C,10,RENT,38004,32
1,5000,D,4,RENT,50400,23
0,16500,A,40,OWN,32968,22
0,12000,A,9,MORTGAGE,58608,22
1,4000,B,17,RENT,69000,22
0,2200,B,1,RENT,46080,22
1,16300,D,12,MORTGAGE,62664,28
0,3000,E,2,RENT,45000,29
0,10000,B,1,RENT,42000,22
0,6000,B,1,MORTGAGE,57600,22
1,3000,B,0,RENT,36000,31
1,4000,B,3,MORTGAGE,40000,23
1,2500,B,16,MORTGAGE,69508,24
0,2000,D,5,MORTGAGE,72000,32
0,14125,C,8,RENT,31897,27
0,5000,C,12,MORTGAGE,69000,26
0,4800,C,4,RENT,42000,22
1,5600,D,2,RENT,66500,24
1,1200,C,5,OWN,60000,25
0,2000,B,7,RENT,30225,28
0,15000,E,19,RENT,38000,25
0,3000,A,4,OWN,77250,38
0,5500,A,5,OWN,60400,24
1,12000,C,3,RENT,60000,23
0,13000,B,4,RENT,38400,42
0,13000,B,3,RENT,75000,24
1,14000,D,2,RENT,53400,35
0,4000,C,2,RENT,39996,30
1,10175,C,3,RENT,158000,27
0,15000,A,0,RENT,43000,22
0,10000,A,20,MORTGAGE,62004,23
1,9000,D,2,RENT,30000,23
1,2750,B,4,MORTGAGE,112000,26
0,7500,D,1,OWN,33000,28
1,6600,D,17,RENT,58479,40
0,2500,C,2,RENT,33448,23
1,6000,B,7,OWN,31200,23
1,3200,F,0,RENT,54000,25
1,6000,D,5,RENT,39564,42
1,8000,A,19,RENT,38000,35
0,6350,A,2,MORTGAGE,61260,37
0,4000,A,0,MORTGAGE,30000,26
0,6000,B,0,RENT,61000,33
0,4350,B,0,RENT,50000,46
1,22000,F,5,MORTGAGE,202000,23
1,6400,C,0,OWN,40000,22
0,7200,B,3,RENT,29088,44
0,8400,E,23,RENT,36000,25
0,6000,C,5,RENT,50000,24
0,15000,A,5,RENT,65000,26
1,1500,D,0,RENT,57000,21
1,20000,D,8,RENT,97200,22
1,2400,D,23,MORTGAGE,31200,25
1,1200,E,2,RENT,34560,22
1,18000,E,2,RENT,49400,24
0,2500,B,5,RENT,45000,25
1,10500,A,1,RENT,55000,22
0,14000,A,5,RENT,62004,41
1,7750,D,4,MORTGAGE,40000,22
1,7000,C,1,RENT,33996,24
1,5000,D,3,RENT,24996,22
0,10000,A,10,MORTGAGE,45992,23
0,21700,B,4,RENT,57000,25
1,5000,B,2,RENT,30000,26
0,11000,A,5,RENT,70000,26
1,8000,D,6,RENT,42000,24
1,16000,B,4,MORTGAGE,42000,35
0,25000,B,10,OWN,78000,24
1,9500,A,3,RENT,55000,29
0,8000,B,2,RENT,13500,27
1,4000,C,,OWN,25000,23
1,7500,B,0,OTHER,35000,22
1,4000,D,4,RENT,43200,27
0,5000,A,9,RENT,46800,25
1,8000,C,6,RENT,36000,26
0,6000,A,2,RENT,65004,35
0,18000,C,0,RENT,51312,34
1,12000,B,1,MORTGAGE,33600,25
0,4000,B,3,RENT,63000,35
1,8000,A,,MORTGAGE,36000,26
1,7750,B,7,MORTGAGE,41700,28
1,8875,B,0,RENT,21312,26
0,12375,B,5,MORTGAGE,50000,26
1,3800,D,4,RENT,21600,37
0,1500,B,4,RENT,24000,23
0,7600,A,41,MORTGAGE,70920,28
0,10000,B,20,MORTGAGE,100000,22
1,8500,A,5,RENT,75000,25
0,4000,C,0,RENT,50952,23
1,1850,B,1,OWN,48000,29
1,7500,C,15,RENT,48996,27
0,1800,B,1,RENT,75000,26
1,5875,A,19,MORTGAGE,22000,25
0,12000,B,8,MORTGAGE,67992,24
1,12250,C,4,RENT,24000,23
1,7500,B,2,RENT,42000,28
0,6700,D,2,RENT,42050,22
0,12000,A,5,MORTGAGE,36000,37
