default,amount,grade,years,ownership,income,age
1,10000,B,12,RENT,30000,21
0,9000,C,5,RENT,30000,21
0,5000,B,3,MORTGAGE,76800,27
0,7200,C,5,RENT,46000,25
0,33000,B,0,MORTGAGE,70000,27
0,5000,B,6,MORTGAGE,26688,33
0,12000,C,1,RENT,44400,23
0,4800,A,3,MORTGAGE,120000,24
0,9000,A,13,MORTGAGE,80000,24
0,11000,B,12,MORTGAGE,85000,26
1,2000,A,1,RENT,19200,29
0,4000,B,19,MORTGAGE,49349,29
0,8000,B,6,RENT,31200,23
0,12000,A,6,MORTGAGE,46800,24
0,34000,C,2,MORTGAGE,250000,37
0,5500,A,3,RENT,48000,25
1,10000,C,0,RENT,60000,25
1,30000,E,1,MORTGAGE,116000,46
0,21000,B,14,MORTGAGE,90000,38
1,4000,C,10,MORTGAGE,50400,27
0,4800,C,1,RENT,65004,25
0,1600,C,6,RENT,38400,30
0,7000,C,12,MORTGAGE,175000,42
0,8000,C,5,RENT,50049,26
0,13425,D,1,RENT,130000,27
0,1050,A,6,MORTGAGE,61000,27
0,15000,A,20,MORTGAGE,55000,23
0,1200,A,12,MORTGAGE,69600,23
0,10000,D,9,MORTGAGE,110000,31
0,8000,B,3,MORTGAGE,54000,24
0,1000,A,NA,RENT,29311,35
0,7200,B,2,RENT,27600,23
0,9600,A,3,MORTGAGE,165000,23
0,4000,A,21,MORTGAGE,63000,27
0,20000,C,3,RENT,81000,22
0,1200,D,3,RENT,57000,41
0,11000,C,3,RENT,29472,23
0,3900,A,6,MORTGAGE,73909,24
0,3600,B,2,RENT,36200,27
0,3025,B,7,RENT,80000,28
0,2750,C,11,RENT,60000,23
0,10000,A,NA,RENT,25000,42
1,4800,A,10,OWN,48000,22
0,18000,E,0,RENT,90000,31
1,4000,A,15,MORTGAGE,75000,27
0,15000,A,6,MORTGAGE,46000,23
0,3500,B,7,MORTGAGE,35000,22
0,4000,C,0,RENT,39996,29
0,12000,B,2,RENT,95000,36
0,16000,A,37,RENT,60000,26
0,9000,B,2,RENT,99000,51
0,9000,A,0,RENT,55070,33
0,9600,A,9,MORTGAGE,255000,24
0,2000,C,3,RENT,45500,25
0,9450,D,9,RENT,34200,26
0,1600,B,8,MORTGAGE,36000,31
0,9600,D,3,RENT,53000,21
0,4000,A,21,OWN,80000,23
0,6000,D,3,MORTGAGE,65000,39
0,4300,B,NA,OWN,85000,22
0,15000,B,2,MORTGAGE,1.00E+05,22
0,30000,A,0,MORTGAGE,72500,29
0,5000,A,11,RENT,39000,25
0,6700,A,14,MORTGAGE,40800,28
1,2800,B,2,RENT,24000,23
0,3000,A,0,OWN,26000,34
0,8000,A,4,RENT,27024,21
0,3200,D,NA,RENT,36000,22
0,3000,D,6,RENT,37800,31
0,5000,A,21,OWN,30422.5,28
0,3000,B,9,MORTGAGE,30000,22
1,24000,E,8,MORTGAGE,119000,22
0,7000,A,5,MORTGAGE,58000,24
0,12000,A,7,OWN,50000,26
0,2500,B,6,OWN,12000,26
0,6000,A,8,RENT,32000,21
0,2000,B,7,RENT,39996,23
0,14700,A,12,RENT,82440,24
0,10000,B,8,MORTGAGE,66000,22
0,8000,A,0,RENT,80000,26
0,4400,B,7,MORTGAGE,37000,34
0,9000,B,5,RENT,51000,31
0,12000,B,3,RENT,80000,23
0,7000,B,4,RENT,94000,33
0,9000,A,4,RENT,40000,23
0,6000,A,2,RENT,35000,22
0,6000,C,9,MORTGAGE,81000,36
0,4000,A,6,MORTGAGE,58075,27
1,8000,C,10,RENT,58000,24
0,8000,A,12,MORTGAGE,42000,23
1,17000,C,1,RENT,35400,26
0,7500,B,3,MORTGAGE,52176,23
0,12000,D,17,RENT,225000,25
0,4000,C,8,RENT,27600,28
0,8000,D,2,RENT,195700,26
0,7000,A,NA,OWN,52800,22
0,9600,A,4,OWN,26400,24
0,4625,A,19,OWN,43200,29
0,2400,D,0,RENT,20000,24
0,2000,A,4,MORTGAGE,65000,28
0,10000,A,4,RENT,75000,26
0,3000,A,7,MORTGAGE,68000,28
0,4000,B,NA,MORTGAGE,47100,24
0,25000,D,10,MORTGAGE,80400,25
0,10000,B,4,RENT,65000,33
0,6000,A,3,RENT,24000,31
0,9600,D,4,MORTGAGE,65000,54
0,10300,D,7,MORTGAGE,1.00E+05,24
0,4000,D,3,MORTGAGE,52200,40
0,7200,B,2,RENT,42000,30
0,20000,B,14,RENT,85000,27
0,9950,A,3,MORTGAGE,95000,23
0,2800,B,4,MORTGAGE,140000,27
0,4000,D,4,OWN,25062.24,22
0,7600,D,0,RENT,55000,22
0,6000,D,8,MORTGAGE,90000,25
1,14000,D,4,RENT,45000,25
0,3000,A,1,RENT,62000,33
0,1875,A,2,RENT,13200,21
0,5500,A,2,MORTGAGE,145986.62,27
0,2950,D,2,RENT,19200,41
0,7000,A,13,MORTGAGE,49000,25
0,1000,B,NA,RENT,16800,24
0,6000,C,5,RENT,32004,28
0,5000,A,26,RENT,19200,34
0,21725,D,25,RENT,60000,35
1,2350,C,0,OWN,36000,28
0,12000,A,5,RENT,60000,31
0,24000,B,6,MORTGAGE,112689,24
0,8000,A,7,MORTGAGE,96000,30
0,6000,B,2,RENT,65000,31
0,9100,B,1,RENT,57500,22
0,15000,B,1,RENT,92700,30
0,8400,D,12,MORTGAGE,66000,27
1,8875,B,2,MORTGAGE,37000,35
0,2500,A,2,MORTGAGE,65000,28
0,4000,B,8,RENT,55000,23
0,5000,B,7,RENT,42000,24
0,9000,A,4,MORTGAGE,75000,22
0,5000,A,3,RENT,58500,40
0,10000,A,13,RENT,35000,45
0,5500,A,7,MORTGAGE,37290,28
0,2500,A,10,MORTGAGE,93132,30
0,1500,A,NA,MORTGAGE,35376,28
0,12000,B,1,RENT,63250,23
0,10000,C,5,RENT,54996,24
0,5000,B,1,RENT,48500,39
1,2000,E,1,RENT,24000,21
0,5600,B,13,RENT,102552,26
0,4000,B,1,RENT,50000,28
0,3150,B,4,RENT,96000,22
0,6000,C,19,MORTGAGE,72000,24
0,2000,B,2,RENT,36000,27
0,6000,A,5,OWN,14400,24
0,10000,C,1,RENT,140900,32
1,2000,A,NA,MORTGAGE,26784,21
0,10000,B,4,OWN,82000,38
0,6700,C,6,RENT,53000,33
0,10000,B,2,RENT,62364,22
0,20000,C,26,MORTGAGE,120000,24
0,10000,E,7,RENT,54000,22
0,1750,B,5,RENT,9840,26
0,8000,C,2,RENT,82710,29
0,9950,A,1,RENT,30000,25
0,3200,C,5,RENT,78000,25
0,3200,D,3,RENT,42000,35
0,9600,A,7,MORTGAGE,69000,25
0,4000,C,20,OWN,36000,30
0,7000,B,18,MORTGAGE,72000,27
0,3250,A,5,MORTGAGE,32450,26
0,12000,C,16,MORTGAGE,42000,23
0,9000,B,6,RENT,33000,22
0,18000,A,3,MORTGAGE,102000,22
0,3725,A,3,RENT,120000,23
0,9900,A,4,MORTGAGE,90000,34
0,7175,A,0,RENT,85000,23
0,4950,B,21,MORTGAGE,75000,23
0,10000,B,7,MORTGAGE,50000,33
0,3000,B,1,RENT,45000,24
0,4200,C,6,RENT,30000,28
0,5000,A,13,MORTGAGE,53200.08,32
0,8000,B,5,RENT,95000,31
0,18000,A,9,RENT,82000,23
0,13000,C,7,MORTGAGE,45600,25
1,2400,A,3,RENT,22800,31
1,8000,D,18,RENT,25000,33
0,5000,A,25,MORTGAGE,95000,30
0,10000,B,3,RENT,80038,23
0,10000,A,11,MORTGAGE,105000,35
0,9150,B,8,RENT,30000,22
0,4000,C,1,RENT,40000,32
0,1000,B,0,MORTGAGE,84000,28
0,6000,A,NA,MORTGAGE,130000,23
0,5000,B,18,MORTGAGE,65004,21
0,8000,A,3,RENT,62000,40
0,1000,A,13,OWN,39000,22
0,6000,B,4,RENT,28800,23
0,10000,D,9,MORTGAGE,45000,26
0,8000,B,11,OWN,42000,21
0,9900,A,4,MORTGAGE,138000,43
0,9000,A,4,RENT,45000,23
0,5000,C,3,MORTGAGE,83200,34
0,15000,C,NA,OWN,45000,23
0,5000,C,9,RENT,34400,25
0,15000,B,7,MORTGAGE,87000,24
0,9075,A,6,MORTGAGE,85000,28
0,1700,A,5,RENT,27000,44
0,4800,A,3,OWN,28000,33
0,1350,B,7,RENT,23004,21
0,8400,A,21,MORTGAGE,70000,22
0,12000,A,4,OWN,201000,28
0,4400,A,5,RENT,32496,22
0,9450,A,3,MORTGAGE,30000,31
0,5000,A,1,RENT,50000,24
0,4800,B,2,RENT,57408,28
1,18000,G,16,MORTGAGE,3.00E+05,28
0,7000,D,4,RENT,30000,22
0,12000,A,2,MORTGAGE,91228,24
0,10000,A,6,MORTGAGE,62500,22
0,19200,B,NA,RENT,82000,27
0,10000,D,4,RENT,77500,31
1,6000,B,3,MORTGAGE,1.00E+05,37
0,14200,B,12,RENT,92000,26
0,5600,B,3,MORTGAGE,33000,30
0,14000,B,7,MORTGAGE,180000,24
0,4500,B,2,MORTGAGE,40000,25
0,3500,A,6,RENT,39336,22
0,11000,B,3,RENT,90000,35
0,4375,B,NA,RENT,16800,24
0,21700,B,4,RENT,57000,25
0,18800,B,5,RENT,60000,32
0,10000,A,7,MORTGAGE,75000,26
0,6500,B,4,RENT,45000,27
0,2500,A,NA,RENT,16560,28
0,10000,A,0,RENT,68000,24
0,1500,C,7,RENT,27340,41
0,12000,B,3,RENT,96000,25
0,20000,A,2,MORTGAGE,170000,25
0,6000,B,5,MORTGAGE,26004,26
0,16000,A,11,MORTGAGE,80000,28
0,3850,A,11,MORTGAGE,55000,23
0,10000,B,8,RENT,72000,36
0,6000,A,5,RENT,50508,22
0,10000,A,NA,MORTGAGE,66000,23
1,2000,C,2,RENT,27600,23
0,3600,C,14,MORTGAGE,65000,33
0,5100,A,9,MORTGAGE,96000,42
0,4000,C,5,RENT,78972,22
0,4800,A,0,RENT,24000,26
0,35000,B,14,OWN,100505,25
0,3500,D,8,MORTGAGE,82000,24
0,5000,B,21,MORTGAGE,108000,30
0,25000,B,25,MORTGAGE,61080,24
0,10000,D,0,RENT,48600,41
0,24000,B,29,MORTGAGE,85000,25
0,6000,D,15,MORTGAGE,71000,26
0,5300,A,5,RENT,26400,25
0,13125,B,12,MORTGAGE,150000,33
1,10000,E,13,RENT,31504.27,40
0,10000,C,10,RENT,72345,25
0,4975,B,1,MORTGAGE,80000,30
0,10000,B,0,RENT,55000,23
1,4650,C,3,RENT,43000,32
0,6000,B,14,MORTGAGE,50780,41
0,5000,D,2,MORTGAGE,24000,23
0,6000,A,4,RENT,70000,23
0,4650,A,16,MORTGAGE,85000,26
0,12800,B,6,MORTGAGE,116000,52
0,5000,C,0,OWN,68400,27
0,8725,A,7,OWN,74360,29
0,25000,B,9,MORTGAGE,78000,23
0,7600,C,7,MORTGAGE,64197,33
0,6000,B,6,MORTGAGE,33360,24
0,21000,C,14,MORTGAGE,60000,24
0,4900,A,4,MORTGAGE,32000,26
0,3500,A,1,MORTGAGE,36000,22
0,7000,B,5,MORTGAGE,50000,21
0,8000,C,9,RENT,50004,28
0,6000,A,10,RENT,80000,33
0,5000,B,1,MORTGAGE,37500,45
0,20000,B,3,MORTGAGE,70000,29
0,19000,B,4,MORTGAGE,75000,24
0,7800,D,1,RENT,65004,23
0,6000,A,2,MORTGAGE,60000,28
0,22000,C,3,MORTGAGE,115000,29
0,1600,B,9,RENT,51000,27
0,13250,B,1,RENT,38400,23
1,4500,D,7,MORTGAGE,36000,44
0,3000,B,7,MORTGAGE,78000,26
0,10300,A,4,MORTGAGE,48852,24
1,6000,B,2,RENT,74000,23
0,8875,B,12,MORTGAGE,72500,31
0,20000,D,2,RENT,150000,24
0,16000,A,1,OWN,74000,25
0,10000,A,13,MORTGAGE,70000,25
0,15000,A,14,MORTGAGE,55000,35
1,1000,A,5,RENT,9600,24
0,17400,A,5,MORTGAGE,56000,24
0,10000,D,0,MORTGAGE,50000,30
0,6000,A,14,MORTGAGE,39600,34
0,2400,B,9,OWN,20400,21
0,3500,C,16,MORTGAGE,40000,25
0,15000,A,0,RENT,230000,32
0,10000,D,1,RENT,66000,37
0,5600,B,11,MORTGAGE,90000,25
0,3600,E,20,MORTGAGE,85000,29
0,11200,D,3,RENT,66500,34
0,24000,B,8,MORTGAGE,210000,30
0,10000,A,5,MORTGAGE,58000,26
1,2000,A,NA,MORTGAGE,12600,22
0,4000,C,0,OWN,40800,37
0,10000,B,4,RENT,120000,21
0,1200,A,0,RENT,21600,22
0,2425,B,1,RENT,86400,28
0,2500,C,26,MORTGAGE,83000,27
0,6300,B,16,MORTGAGE,57000,39
0,5100,C,0,RENT,35368,21
0,5000,A,0,RENT,88000,53
0,5250,B,19,RENT,39000,28
0,11275,C,13,MORTGAGE,220000,34
0,10000,A,34,MORTGAGE,48528,28
0,13000,A,10,MORTGAGE,86000,25
1,5425,B,0,RENT,83200,27
0,11000,B,2,MORTGAGE,205000,24
1,6000,B,3,RENT,60000,24
0,7725,B,22,MORTGAGE,105000,30
1,1550,A,5,MORTGAGE,22000,23
1,7750,B,9,RENT,112000,25
0,9225,A,5,RENT,63000,22
0,4500,B,2,RENT,25596,23
0,7525,A,1,RENT,85000,27
0,3600,C,18,MORTGAGE,120000,48
0,2325,A,4,MORTGAGE,50000,37
0,8000,A,2,RENT,65000,31
1,6775,B,5,MORTGAGE,84000,27
0,4475,B,23,MORTGAGE,74000,26
0,7000,A,NA,OWN,30000,23
0,35000,D,8,MORTGAGE,648000,40
0,9500,C,1,RENT,52500,24
0,12000,B,3,RENT,42886,30
0,8775,A,13,MORTGAGE,168000,47
0,1525,A,7,MORTGAGE,65000,24
0,6000,B,NA,MORTGAGE,160000,27
0,8850,B,4,MORTGAGE,120000,35
0,8350,A,0,RENT,81120,28
0,8000,A,23,MORTGAGE,32000,29
0,6000,A,5,RENT,60000,21
1,7150,D,17,RENT,64500,41
0,12000,B,3,RENT,76000,30
0,5550,A,8,MORTGAGE,66420,38
0,3000,A,2,RENT,65000,31
1,5125,A,6,MORTGAGE,34800,25
0,5000,C,3,RENT,36000,21
0,7000,A,14,RENT,46000,25
0,35000,C,1,MORTGAGE,160000,23
0,8000,D,3,MORTGAGE,85000,36
0,6000,A,NA,OWN,70000,24
0,4000,C,13,RENT,43000,25
0,4000,C,0,RENT,42500,25
0,8000,A,15,MORTGAGE,30000,37
0,8000,C,8,MORTGAGE,38000,32
0,12000,B,2,RENT,36780,21
1,10800,C,2,RENT,48000,26
0,5000,F,1,RENT,39000,24
0,4000,A,1,RENT,52000,31
0,8100,D,7,MORTGAGE,115000,29
0,8400,B,2,MORTGAGE,85000,35
0,4500,B,15,MORTGAGE,65000,27
1,3450,B,5,RENT,25000,25
0,5000,A,4,MORTGAGE,48000,24
0,7500,A,5,RENT,69996,24
0,5000,A,13,MORTGAGE,73000,22
0,2000,A,1,OWN,24000,32
0,3200,A,11,MORTGAGE,48000,24
0,5750,C,NA,MORTGAGE,95000,24
0,8325,A,17,MORTGAGE,78000,26
0,6200,A,14,MORTGAGE,65000,30
0,8000,A,5,RENT,36996,31
0,35000,B,8,MORTGAGE,390000,33
0,9600,C,3,MORTGAGE,67775,22
0,8000,C,4,RENT,95000,25
0,15000,B,5,MORTGAGE,59700,26
0,4000,B,1,RENT,31104,26
0,6400,D,2,RENT,34200,26
0,9000,C,11,RENT,66000,28
0,18000,B,0,MORTGAGE,2.00E+05,24
0,10000,B,2,RENT,24996,26
1,6100,C,4,MORTGAGE,72000,38
0,10000,A,5,RENT,58216,23
0,3300,C,2,RENT,33000,24
0,9550,A,1,RENT,70446.2,24
0,1000,C,26,MORTGAGE,48000,25
0,8000,A,1,MORTGAGE,55000,24
0,13500,A,10,RENT,53000,25
0,12000,B,0,RENT,48605,31
1,9600,C,11,MORTGAGE,130000,45
0,4000,A,25,MORTGAGE,96000,23
0,4200,A,6,MORTGAGE,40000,27
0,11525,B,4,RENT,78262.34,27
0,3000,A,13,MORTGAGE,87600,24
1,16000,C,1,MORTGAGE,110000,24
0,6400,B,4,RENT,90000,34
0,8675,D,7,RENT,42000,25
1,3000,D,NA,RENT,39600,27
0,25000,A,0,OWN,150075,21
0,8000,B,2,MORTGAGE,78420,26
0,12000,B,1,RENT,45000,24
0,10000,B,3,MORTGAGE,115000,23
0,8000,A,2,RENT,43200,22
0,6400,A,16,MORTGAGE,40740,31
0,4075,A,32,RENT,70000,26
0,10575,A,4,MORTGAGE,250000,25
0,7000,B,0,RENT,35000,23
0,3000,B,5,MORTGAGE,45000,21
0,3600,B,25,OWN,120000,23
0,4800,A,12,MORTGAGE,76176,29
0,2500,A,3,RENT,22178.61,45
0,4400,C,0,RENT,60000,22
1,20000,C,8,RENT,75000,35
0,8000,E,3,MORTGAGE,85000,32
0,9000,B,9,RENT,174708,25
0,25000,B,2,MORTGAGE,100596,35
0,2500,C,0,RENT,26004,28
0,2400,A,4,MORTGAGE,156000,33
0,9000,D,3,MORTGAGE,49633,25
1,8000,A,1,MORTGAGE,96000,29
0,1800,B,4,RENT,48000,23
0,10000,B,21,RENT,46000,32
0,9200,B,3,OWN,30200,26
0,5000,D,1,RENT,50000,27
0,13000,E,3,RENT,65000,22
0,4800,B,4,OWN,80000,22
1,7000,B,11,MORTGAGE,43200,23
0,4500,A,1,MORTGAGE,57000,30
1,6500,C,NA,RENT,21600,24
0,12000,A,11,OWN,49441.6,26
0,15775,B,0,RENT,45000,44
1,16000,B,0,MORTGAGE,93000,23
0,6700,B,3,RENT,48000,22
0,8000,A,21,MORTGAGE,140000,36
0,4000,B,3,RENT,30000,22
0,8000,B,0,RENT,90000,27
0,4800,C,5,RENT,39996,26
0,14000,C,3,RENT,72500,21
0,29700,C,6,MORTGAGE,75000,26
0,10000,A,0,RENT,78204,23
1,4500,A,53,MORTGAGE,48000,30
0,3000,B,3,OWN,18287,24
0,7200,A,13,MORTGAGE,113676,24
0,6000,C,11,MORTGAGE,140000,23
0,15000,F,6,RENT,50880,32
0,12000,C,NA,RENT,49200,26
0,8000,B,16,MORTGAGE,68000,25
0,8000,B,5,RENT,70000,23
0,12000,B,0,MORTGAGE,85000,22
0,24000,E,5,MORTGAGE,1.00E+05,24
0,12000,A,7,MORTGAGE,1.00E+05,34
0,4500,A,6,MORTGAGE,120000,33
0,5000,B,21,MORTGAGE,99000,26
0,10000,C,12,MORTGAGE,72972.35,25
0,6000,A,8,MORTGAGE,40000,36
0,10000,A,6,RENT,32000,26
0,3200,A,0,RENT,35000,29
0,8000,B,0,MORTGAGE,40800,24
0,5075,B,0,RENT,22800,43
0,6500,B,13,MORTGAGE,32400,30
0,6000,D,5,MORTGAGE,73000,32
0,20000,B,2,MORTGAGE,63000,25
0,13250,D,2,OWN,35000,28
0,10000,A,1,MORTGAGE,96000,23
0,15000,D,5,MORTGAGE,86000,33
0,3000,B,6,RENT,52800,23
1,4500,C,NA,RENT,17600,25
0,3200,B,3,MORTGAGE,40000,24
0,14000,B,4,OWN,71000,24
0,18000,A,11,RENT,73500,23
0,4000,B,2,RENT,26280,42
1,10000,D,14,MORTGAGE,56000,33
0,10000,B,10,MORTGAGE,87000,26
0,14000,A,5,MORTGAGE,70000,32
0,5000,A,3,MORTGAGE,60000,33
1,5000,B,0,OWN,25000,27
0,7000,A,14,MORTGAGE,72000,31
0,5400,C,5,MORTGAGE,45000,27
0,5700,C,2,MORTGAGE,41033,21
1,1875,A,NA,RENT,15204,31
0,10000,E,0,RENT,30000,24
0,9000,A,21,OWN,72000,24
0,21250,C,1,RENT,40000,37
0,5000,A,9,OWN,68000,43
1,7000,B,12,RENT,37000,23
0,6000,D,7,RENT,65000,26
0,5000,B,21,MORTGAGE,115000,27
0,6000,A,16,MORTGAGE,52000,27
0,5000,B,2,MORTGAGE,95000,22
0,15000,B,0,MORTGAGE,95000,25
0,11600,C,2,RENT,65000,32
0,17300,D,8,MORTGAGE,56400,22
0,6000,A,7,OWN,19000,21
0,3000,A,6,MORTGAGE,30000,21
0,15000,D,5,RENT,44400,32
0,9000,A,34,MORTGAGE,96000,22
0,3500,A,NA,OWN,108000,40
0,15000,B,18,RENT,28000,22
0,1000,A,3,MORTGAGE,183000,22
0,15000,D,16,RENT,225000,38
0,15000,B,6,MORTGAGE,60000,28
0,12000,B,13,MORTGAGE,84000,22
0,9000,A,3,RENT,45000,21
0,1000,A,7,RENT,45000,21
0,9400,B,5,RENT,50400,23
0,2400,B,8,RENT,28000,25
0,4400,B,13,RENT,52256,32
1,6000,C,13,RENT,65000,25
1,3900,B,0,RENT,44500,25
0,2500,A,14,MORTGAGE,22000,27
0,4000,B,0,RENT,63000,21
0,4800,C,25,MORTGAGE,105000,25
0,5000,A,4,MORTGAGE,64500,23
1,1500,B,1,MORTGAGE,55000,23
0,18000,B,3,MORTGAGE,60000,43
0,5500,A,12,MORTGAGE,54996,24
0,8000,B,24,RENT,55550,23
1,2000,B,5,MORTGAGE,30000,26
0,3200,A,2,RENT,110000,30
0,5000,A,4,RENT,15600,32
0,1000,B,1,RENT,40000,24
0,3000,A,NA,MORTGAGE,68400,24
0,35000,D,5,MORTGAGE,175000,23
0,1500,A,9,MORTGAGE,46144,25
0,8400,A,0,RENT,60000,23
0,9000,A,5,MORTGAGE,36300,25
0,8000,A,NA,OWN,46000,27
0,15000,B,5,MORTGAGE,1.00E+05,31
0,3600,B,4,RENT,84996,26
0,3000,B,2,RENT,31200,27
0,4500,B,5,RENT,35000,23
1,10000,E,5,MORTGAGE,44000,30
0,12000,E,20,MORTGAGE,80000,49
0,6500,A,21,MORTGAGE,46000,28
0,3600,D,3,MORTGAGE,43000,23
0,7500,B,3,MORTGAGE,40000,22
0,14000,B,3,MORTGAGE,126000,39
0,15825,A,10,MORTGAGE,51000,26
0,13650,A,6,OWN,50000,35
0,6000,A,21,MORTGAGE,85000,30
0,15000,A,NA,MORTGAGE,61200,32
0,6400,A,8,MORTGAGE,123735,42
1,1000,D,0,RENT,36000,70
0,8000,E,9,MORTGAGE,58000,40
0,9600,B,6,MORTGAGE,120000,40
0,24000,A,0,RENT,150000,23
0,10000,D,2,RENT,60000,28
0,10000,A,6,MORTGAGE,60000,27
0,5000,B,5,RENT,12000,21
0,2700,A,14,MORTGAGE,50004,23
0,3250,D,4,OWN,25920,24
0,9700,A,7,MORTGAGE,63000,23
0,4200,A,5,MORTGAGE,68004,24
0,2150,D,15,RENT,63600,26
0,3000,C,6,MORTGAGE,51000,25
0,12000,C,3,RENT,67200,25
1,5000,C,2,OWN,32500,23
0,15000,B,5,RENT,200004,24
1,12325,A,14,MORTGAGE,140000,34
0,28000,D,40,MORTGAGE,105018,24
0,18000,A,11,MORTGAGE,143000,30
0,9975,A,13,MORTGAGE,114000,30
0,10100,B,5,RENT,50400,38
0,5500,A,2,OWN,35000,23
0,20000,D,5,RENT,79000,23
0,4000,C,NA,MORTGAGE,33600,23
0,3000,C,5,MORTGAGE,30000,22
0,10000,A,13,RENT,75000,25
0,7000,A,12,MORTGAGE,57800,33
0,13500,B,13,MORTGAGE,33225,31
0,15500,A,25,MORTGAGE,66000,26
0,9000,D,4,MORTGAGE,46113.6,23
0,18000,A,12,MORTGAGE,63000,27
1,12000,D,22,RENT,72000,25
0,7200,B,7,RENT,27600,22
0,4800,B,2,RENT,52000,26
0,7200,A,5,RENT,84000,21
0,6000,C,5,MORTGAGE,56368,22
1,5000,A,25,OWN,36000,31
0,3000,B,0,RENT,27500,27
0,10000,C,4,OWN,95000,24
0,3000,A,3,RENT,33000,25
0,13250,B,2,MORTGAGE,30000,22
0,3600,B,31,OWN,32500,25
0,12500,G,4,RENT,50000,26
0,18000,C,17,MORTGAGE,113300,28
0,7000,A,2,MORTGAGE,65000,23
0,2000,B,2,RENT,75000,24
0,8000,B,2,RENT,61995,25
0,5600,A,7,MORTGAGE,57912,34
0,10000,A,1,RENT,25000,32
0,5600,B,6,OWN,91000,35
0,15000,D,8,OWN,250000,30
0,1800,A,NA,RENT,22584,26
0,24000,A,11,OWN,80256,30
0,10600,B,3,RENT,75000,22
0,10000,B,2,MORTGAGE,86004,43
0,14650,A,5,MORTGAGE,45000,26
0,15850,A,3,RENT,84000,23
1,5500,A,NA,MORTGAGE,36780,25
0,21000,B,4,MORTGAGE,70000,24
0,7000,A,12,RENT,42000,26
0,8000,A,9,RENT,35000,34
0,12300,A,3,RENT,70000,29
0,4500,A,0,RENT,43738,25
0,4000,B,8,MORTGAGE,57850,23
0,18000,A,8,MORTGAGE,51996,26
0,3600,D,1,RENT,28000,31
0,6000,B,4,RENT,46000,37
0,11200,B,9,MORTGAGE,63000,21
0,1000,B,13,MORTGAGE,75000,25
0,6500,C,4,RENT,42000,39
0,15000,B,8,MORTGAGE,142000,40
0,10000,B,4,OWN,38000,33
0,15000,C,9,MORTGAGE,93000,32
0,6000,A,3,MORTGAGE,58000,24
0,1000,A,NA,OWN,50112,24
0,9600,A,8,MORTGAGE,58000,28
1,9600,D,5,RENT,60000,25
0,10000,B,27,MORTGAGE,38400,24
1,5000,D,3,RENT,24000,21
0,12000,A,9,MORTGAGE,97000,28
0,15000,B,14,RENT,85000,23
0,2800,A,6,OWN,40000,24
0,13000,B,30,MORTGAGE,83000,25
0,10000,A,4,RENT,47800,29
0,2000,C,0,MORTGAGE,17280,30
0,30000,D,7,RENT,90000,36
0,12100,B,1,RENT,105000,26
0,3400,A,2,RENT,80004,23
0,20000,C,5,MORTGAGE,100111,36
0,2500,B,3,RENT,40000,25
0,10000,C,15,RENT,42000,22
0,3000,A,2,RENT,55000,23
0,6800,E,4,RENT,50000,31
0,35000,D,12,OWN,115000,24
0,2000,D,1,RENT,21600,22
0,4925,B,0,RENT,42100,28
0,2000,B,0,RENT,24000,39
0,5600,B,5,MORTGAGE,35000,35
0,8000,B,8,RENT,95000,25
0,12000,B,2,RENT,57000,27
1,11200,C,20,MORTGAGE,72000,30
0,7500,D,0,RENT,140000,48
0,16000,B,5,MORTGAGE,110000,38
0,6000,A,NA,OWN,37404,27
0,3500,B,5,OWN,43000,22
0,15000,B,4,RENT,62400,33
0,6000,A,8,OWN,65000,24
0,3600,A,4,MORTGAGE,57700,44
1,9000,A,8,RENT,30000,26
0,5000,A,7,RENT,48000,22
0,8800,B,9,MORTGAGE,54000,23
0,2400,D,1,RENT,30000,21
1,1000,B,11,RENT,35000,25
0,4200,B,NA,OWN,24000,23
0,2000,C,1,RENT,45000,24
0,15000,B,9,RENT,105000,31
0,10000,A,5,MORTGAGE,1.00E+05,29
0,7000,B,11,MORTGAGE,114000,35
1,4400,B,12,RENT,49000,23
1,30000,D,4,MORTGAGE,125000,30
0,8000,B,3,RENT,52000,24
1,10000,A,20,OWN,59000,28
0,16000,B,10,MORTGAGE,85000,25
0,11000,A,0,OWN,40000,25
0,10000,C,5,RENT,36000,22
1,5500,B,20,RENT,57600,26
0,16800,B,3,MORTGAGE,65500,23
0,8000,D,4,MORTGAGE,82000,32
0,3300,B,0,OWN,16800,48
0,2000,B,5,RENT,40000,24
0,12000,B,1,MORTGAGE,71000,41
0,8000,A,19,MORTGAGE,112992,29
0,2000,C,2,RENT,18000,23
0,2500,A,20,MORTGAGE,60000,22
0,2000,C,7,RENT,80000,35
0,15000,B,9,MORTGAGE,120000,47
0,1200,A,NA,MORTGAGE,25200,23
0,8000,B,0,RENT,43000,37
0,15000,A,6,OWN,65000,27
0,12000,A,26,MORTGAGE,61000,22
0,8000,B,11,MORTGAGE,100010,40
0,9000,D,0,RENT,24000,32
0,2000,A,5,RENT,19728,22
0,6000,B,14,MORTGAGE,98000,21
0,12400,C,20,RENT,65000,32
1,6000,D,0,MORTGAGE,60000,22
0,9000,A,5,RENT,36400,27
0,4800,B,3,RENT,35000,27
0,4000,A,13,MORTGAGE,63996,22
0,3500,A,16,OWN,66000,33
0,2000,A,5,RENT,45600,26
0,4500,A,21,RENT,36000,27
